t,n_grads,f,f_avg,trans_bits,train_accuracy,test_accuracy,comm_rounds,var_error
56.0,208620.0,3.8860936962979866,218.50566418133945,207872.0,0.6693989071038251,0.6601520086862106,112.0,3.2265438401902027
57.0,212280.0,3.8488529166155434,220.2635683128325,211584.0,0.6669398907103825,0.6568946796959826,114.0,3.224083930409797
58.0,215940.0,3.812714111137439,222.01126857911044,215296.0,0.666120218579235,0.6590662323561346,116.0,3.22162512112963
59.0,219600.0,3.7776329762574496,223.7494226192686,219008.0,0.6672131147540984,0.6514657980456026,118.0,3.2191670818496907
60.0,223260.0,3.7435670715283025,225.47862596412767,222720.0,0.6669398907103825,0.6471226927252985,120.0,3.2167095338889764
61.0,226920.0,3.7104757704884657,227.19941803546516,226432.0,0.6674863387978142,0.6438653637350705,122.0,3.214252244191432
62.0,230580.0,3.678320206475691,228.91228756752054,230144.0,0.6685792349726776,0.6460369163952225,124.0,3.2117950198101455
63.0,234240.0,3.6470632148483664,230.6176775033736,233856.0,0.6683060109289618,0.6460369163952225,126.0,3.209337703001839
64.0,237900.0,3.6166692727997645,232.31598941499624,237568.0,0.6683060109289618,0.6460369163952225,128.0,3.206880166869022
65.0,241560.0,3.5871044377459227,234.0075874919737,241280.0,0.6683060109289618,0.6492942453854506,130.0,3.2044223114924764
66.0,245220.0,3.558336285092069,235.69280214017937,244992.0,0.6683060109289618,0.6525515743756786,132.0,3.201964060501938
67.0,248880.0,3.5303338460321267,237.3719332281256,248704.0,0.6674863387978142,0.6525515743756786,134.0,3.199505358037759
68.0,252540.0,3.5030675459078733,239.04525301534517,252416.0,0.6699453551912569,0.6536373507057546,136.0,3.197046166060988
69.0,256200.0,3.476509143546006,240.71300879400366,256128.0,0.6704918032786885,0.6525515743756786,138.0,3.194586461973602
70.0,259860.0,3.450631671900138,242.37542527201566,259840.0,0.6691256830601093,0.6514657980456026,140.0,3.1921262365145813
71.0,263520.0,3.425409380248266,244.0327067232381,263552.0,0.6688524590163935,0.6514657980456026,142.0,3.1896654919011542
72.0,267180.0,3.4008176781324617,245.6850389278364,267264.0,0.6699453551912569,0.6503800217155266,144.0,3.187204240187811
73.0,270840.0,3.376833081174623,247.33259092365859,270976.0,0.671311475409836,0.6525515743756786,146.0,3.1847425018186386
74.0,274500.0,3.3534331588584605,248.9755165873936,274688.0,0.6721311475409836,0.6525515743756786,148.0,3.1822803043512606
75.0,278160.0,3.3305964843321076,250.61395606242257,278400.0,0.6740437158469945,0.6514657980456026,150.0,3.17981768133297
76.0,281820.0,3.308302586256608,252.24803704858186,282112.0,0.6745901639344263,0.6525515743756786,152.0,3.177354671311899
77.0,285480.0,3.2865319027020203,253.8778759675293,285824.0,0.6740437158469945,0.6525515743756786,154.0,3.174891316967892
78.0,289140.0,3.265265737074084,255.5035790160278,289536.0,0.6756830601092896,0.6536373507057546,156.0,3.172427664349514
79.0,292800.0,3.2444862160395425,257.1252431182199,293248.0,0.6762295081967213,0.6503800217155266,158.0,3.169963762205142
80.0,296460.0,3.224176249406684,258.74295678684956,296960.0,0.6781420765027323,0.6492942453854506,160.0,3.167499661397415
81.0,300120.0,3.2043194919088602,260.3568009023858,300672.0,0.676775956284153,0.6503800217155266,162.0,3.165035414391548
82.0,303780.0,3.184900306832212,261.96684941809696,304384.0,0.6770491803278689,0.6525515743756786,164.0,3.1625710748090845
83.0,307440.0,3.1659037314241854,263.57316999831784,308096.0,0.676775956284153,0.6536373507057546,166.0,3.160106697039583
84.0,311100.0,3.1473154440163107,265.1758245964224,311808.0,0.6765027322404371,0.6547231270358306,168.0,3.1576423359036077
85.0,314760.0,3.129121732792847,266.77486997836155,315520.0,0.6762295081967213,0.6525515743756786,170.0,3.155178046361119
86.0,318420.0,3.111309466136055,268.37035819703993,319232.0,0.6765027322404371,0.6536373507057546,172.0,3.15271388326004
87.0,322080.0,3.093866064478843,269.96233702227875,322944.0,0.674863387978142,0.6536373507057546,174.0,3.1502499011203335
88.0,325740.0,3.076779473596128,271.5508503306398,326656.0,0.6751366120218579,0.6536373507057546,176.0,3.1477861539494794
89.0,329400.0,3.0600381392674225,273.13593845896145,330368.0,0.6751366120218579,0.6547231270358306,178.0,3.1453226950856807
90.0,333060.0,3.043630983244653,274.7176385250761,334080.0,0.6759562841530055,0.6536373507057546,180.0,3.14285957706555
91.0,336720.0,3.0275473804610624,276.29598471883725,337792.0,0.6762295081967213,0.6547231270358306,182.0,3.140396851513377
92.0,340380.0,3.0117771374190943,277.8710085662761,341504.0,0.6765027322404371,0.6558089033659066,184.0,3.137934569049428
93.0,344040.0,2.99631047169736,279.44273916943285,345216.0,0.6765027322404371,0.6547231270358306,186.0,3.1354727792149744
94.0,347700.0,2.9811379925191,281.01120342415794,348928.0,0.6762295081967213,0.6547231270358306,188.0,3.1330115304120456
95.0,351360.0,2.966250682326917,282.5764262179562,352640.0,0.6759562841530055,0.6547231270358306,190.0,3.1305508698560973
96.0,355020.0,2.9516398793109495,284.1384306097461,356352.0,0.6754098360655738,0.6547231270358306,192.0,3.128090843540002
97.0,358680.0,2.937297260840057,285.697237993225,360064.0,0.6745901639344263,0.6547231270358306,194.0,3.1256314962079377
98.0,362340.0,2.923214827747929,287.25286824536914,363776.0,0.6745901639344263,0.6547231270358306,196.0,3.123172871337923
99.0,366000.0,2.9093848894283814,288.80533986145036,367488.0,0.6734972677595629,0.6547231270358306,198.0,3.1207150111318644
100.0,369660.0,2.895800049696346,290.35467007781887,371200.0,0.6737704918032786,0.6536373507057546,200.0,3.118257956512152
101.0,373320.0,2.882453193373282,291.9008749835842,374912.0,0.6822404371584699,0.6590662323561346,202.0,3.115801747123883
102.0,376980.0,2.869337473557846,293.44396962221646,378624.0,0.6825136612021858,0.6590662323561346,204.0,3.11334642134197
103.0,380640.0,2.8564462995447224,294.98396808399633,382336.0,0.6822404371584699,0.6590662323561346,206.0,3.1108920162824165
104.0,384300.0,2.8437733253564805,296.52088359015164,386048.0,0.6825136612021858,0.6601520086862106,208.0,3.1084385678171507
105.0,387960.0,2.831312438855211,298.0547285694426,389760.0,0.6827868852459016,0.6601520086862106,210.0,3.1059861105918816
106.0,391620.0,2.819057751402482,299.58551472788355,393472.0,0.6827868852459016,0.6612377850162866,212.0,3.1035346780464956
107.0,395280.0,2.807003588037903,301.1132531122277,397184.0,0.6827868852459016,0.6612377850162866,214.0,3.1010843024375543
108.0,398940.0,2.7951444781481873,302.6379541677807,400896.0,0.6825136612021858,0.6612377850162866,216.0,3.0986350148625372
